N_unmapped	3746786	3746786	3746786
N_multimapping	6532781	6532781	6532781
N_noFeature	3135534	31748872	31000392
N_ambiguous	3657096	502602	516073
ENSMUSG00000102628	9	5	4
ENSMUSG00000100595	6	2	4
ENSMUSG00000097426	37	6	31
ENSMUSG00000104478	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000086053	0	0	0
ENSMUSG00000101231	0	0	0
ENSMUSG00000102135	10	3	7
ENSMUSG00000103282	0	0	0
ENSMUSG00000101097	0	0	0
ENSMUSG00000100764	4	2	3
ENSMUSG00000102095	59	27	32
ENSMUSG00000102534	0	0	0
ENSMUSG00000100831	0	0	0
ENSMUSG00000100884	0	0	0
ENSMUSG00000100635	5	5	0
ENSMUSG00000102213	0	0	0
ENSMUSG00000100480	23	11	12
ENSMUSG00000089037	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00002076531	0	0	0
ENSMUSG00000100025	0	0	0
ENSMUSG00000051285	5246	2519	2727
ENSMUSG00000098201	3	1	2
ENSMUSG00000103509	56	28	28
ENSMUSG00000048538	7	6	1
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	17	6	11
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	0	0	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000026312	0	0	0
ENSMUSG00000100290	0	0	0
ENSMUSG00000100758	0	0	0
ENSMUSG00000099926	0	0	0
ENSMUSG00000039748	5	3	2
ENSMUSG00000118715	0	0	0
ENSMUSG00000104158	0	0	0
ENSMUSG00000103540	0	0	0
ENSMUSG00000057363	2999	1419	1580
ENSMUSG00000047216	20	10	10
ENSMUSG00000102788	0	0	0
ENSMUSG00000102160	0	0	0
ENSMUSG00000101253	0	0	0
ENSMUSG00000101846	0	0	0
ENSMUSG00000090243	0	0	0
ENSMUSG00000100701	51	22	29
ENSMUSG00000100555	0	0	0
ENSMUSG00000101395	1	0	1
ENSMUSG00000102728	0	0	0
ENSMUSG00000088848	0	0	0
ENSMUSG00002075225	0	0	0
ENSMUSG00000038702	189	78	111
ENSMUSG00000101875	1	1	0
ENSMUSG00000099732	0	0	0
ENSMUSG00000101220	0	0	0
ENSMUSG00000100020	0	0	0
ENSMUSG00000101054	0	0	0
ENSMUSG00000088691	0	0	0
ENSMUSG00000099884	0	0	0
ENSMUSG00000100304	0	0	0
ENSMUSG00000101453	0	0	0
ENSMUSG00000102105	0	0	0
ENSMUSG00000099943	0	0	0
ENSMUSG00002075119	0	0	0
ENSMUSG00000097648	0	0	0
ENSMUSG00000101687	0	0	0
ENSMUSG00000100515	0	0	0
ENSMUSG00000033021	1628	766	862
ENSMUSG00000055214	3	0	3
ENSMUSG00000078184	1	1	0
ENSMUSG00000104363	0	0	0
ENSMUSG00000103277	0	0	0
ENSMUSG00000104157	0	0	0
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000104021	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000033007	2	3	1
ENSMUSG00000102605	0	0	2
ENSMUSG00000070695	52	35	17
ENSMUSG00000025909	5	2	3
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000102647	0	0	0
ENSMUSG00000086235	0	0	0
ENSMUSG00000102253	0	0	0
ENSMUSG00002074990	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000101154	0	0	0
ENSMUSG00000103884	0	0	0
ENSMUSG00000065865	0	0	0
ENSMUSG00000084353	6	1	5
ENSMUSG00002076328	0	0	0
ENSMUSG00000103933	4	3	1
ENSMUSG00000101573	0	0	0
ENSMUSG00002075967	0	0	0
ENSMUSG00000086195	3	3	0
ENSMUSG00000107979	0	0	0
