N_unmapped	2927178	2927178	2927178
N_multimapping	8516410	8516410	8516410
N_noFeature	2333041	28877904	28833434
N_ambiguous	3867917	579668	578623
ENSMUSG00000102628	5	2	3
ENSMUSG00000100595	12	6	6
ENSMUSG00000097426	41	16	25
ENSMUSG00000104478	0	0	0
ENSMUSG00000104385	0	0	0
ENSMUSG00000086053	0	0	0
ENSMUSG00000101231	0	0	0
ENSMUSG00000102135	8	4	4
ENSMUSG00000103282	0	0	0
ENSMUSG00000101097	0	0	0
ENSMUSG00000100764	6	4	4
ENSMUSG00000102095	21	12	9
ENSMUSG00000102534	0	0	0
ENSMUSG00000100831	0	0	0
ENSMUSG00000100884	0	0	0
ENSMUSG00000100635	5	6	1
ENSMUSG00000102213	0	0	0
ENSMUSG00000100480	15	8	7
ENSMUSG00000089037	0	0	0
ENSMUSG00000103629	0	0	0
ENSMUSG00002076531	0	0	0
ENSMUSG00000100025	5	5	0
ENSMUSG00000051285	2452	1200	1254
ENSMUSG00000098201	0	2	0
ENSMUSG00000103509	44	21	23
ENSMUSG00000048538	5	3	2
ENSMUSG00000103709	0	0	0
ENSMUSG00000077244	0	0	0
ENSMUSG00000102768	0	0	0
ENSMUSG00000097797	8	3	5
ENSMUSG00000103498	0	0	0
ENSMUSG00000103067	1	1	0
ENSMUSG00000102320	0	0	0
ENSMUSG00000104226	0	0	0
ENSMUSG00000103903	0	0	0
ENSMUSG00000103557	0	0	0
ENSMUSG00000026312	0	0	0
ENSMUSG00000100290	0	0	0
ENSMUSG00000100758	0	0	0
ENSMUSG00000099926	0	0	0
ENSMUSG00000039748	32	19	13
ENSMUSG00000118715	0	0	0
ENSMUSG00000104158	0	0	0
ENSMUSG00000103540	0	0	0
ENSMUSG00000057363	3635	1784	1851
ENSMUSG00000047216	17	8	9
ENSMUSG00000102788	0	0	0
ENSMUSG00000102160	0	0	0
ENSMUSG00000101253	0	0	0
ENSMUSG00000101846	0	0	0
ENSMUSG00000090243	2	0	2
ENSMUSG00000100701	5	1	4
ENSMUSG00000100555	0	0	0
ENSMUSG00000101395	2	0	2
ENSMUSG00000102728	1	1	0
ENSMUSG00000088848	0	0	0
ENSMUSG00002075225	0	0	0
ENSMUSG00000038702	354	173	181
ENSMUSG00000101875	1	1	0
ENSMUSG00000099732	1	1	0
ENSMUSG00000101220	0	0	0
ENSMUSG00000100020	0	0	0
ENSMUSG00000101054	0	0	0
ENSMUSG00000088691	0	0	0
ENSMUSG00000099884	0	0	0
ENSMUSG00000100304	0	0	0
ENSMUSG00000101453	0	0	0
ENSMUSG00000102105	0	0	0
ENSMUSG00000099943	0	0	0
ENSMUSG00002075119	0	0	0
ENSMUSG00000097648	0	0	0
ENSMUSG00000101687	0	0	0
ENSMUSG00000100515	0	0	0
ENSMUSG00000033021	2067	1022	1045
ENSMUSG00000055214	2	1	1
ENSMUSG00000078184	0	0	0
ENSMUSG00000104363	0	0	0
ENSMUSG00000103277	0	0	0
ENSMUSG00000104157	0	0	0
ENSMUSG00000102446	0	0	0
ENSMUSG00000104248	0	0	0
ENSMUSG00000104021	0	0	0
ENSMUSG00000103471	0	0	0
ENSMUSG00000087875	0	0	0
ENSMUSG00000033007	0	0	0
ENSMUSG00000102605	0	0	0
ENSMUSG00000070695	133	80	53
ENSMUSG00000025909	3	1	2
ENSMUSG00002076179	0	0	0
ENSMUSG00000102033	0	0	0
ENSMUSG00000102647	0	0	0
ENSMUSG00000086235	0	0	0
ENSMUSG00000102253	0	0	0
ENSMUSG00002074990	0	0	0
ENSMUSG00000094429	0	0	0
ENSMUSG00000101154	0	0	0
ENSMUSG00000103884	0	0	0
ENSMUSG00000065865	0	0	0
ENSMUSG00000084353	7	3	4
ENSMUSG00002076328	0	0	0
ENSMUSG00000103933	8	5	3
ENSMUSG00000101573	0	0	0
ENSMUSG00002075967	1	1	0
ENSMUSG00000086195	0	0	0
ENSMUSG00000107979	0	0	0
ENSMUSG00000101373	0	0	0
ENSMUSG00000104504	0	0	0
ENSMUSG00000099615	0	0	0
ENSMUSG00000066693	0	0	0
ENSMUSG00000102316	0	0	0
ENSMUSG00000100265	0	0	0
ENSMUSG00000103819	0	0	0
ENSMUSG00000100527	0	0	0
ENSMUSG00000102871	0	0	0
ENSMUSG00000099571	0	0	0
ENSMUSG00000101571	0	0	0
ENSMUSG00000104428	0	0	0
ENSMUSG00000101303	0	0	0
ENSMUSG00000102272	1	0	1
ENSMUSG00000100305	0	0	0
ENSMUSG00000065625	0	0	0
ENSMUSG00000099534	0	0	0
ENSMUSG00000103411	2	0	2
ENSMUSG00000100886	0	0	0
ENSMUSG00000101415	0	0	0
ENSMUSG00000061024	1551	777	774
ENSMUSG00000100617	0	0	0
ENSMUSG00000100177	0	0	0
ENSMUSG00000101363	0	0	0
ENSMUSG00000101590	0	0	0
ENSMUSG00000102030	0	0	0
ENSMUSG00000099870	1	1	0
ENSMUSG00000026374	3588	1762	1826
ENSMUSG00000026377	1349	667	682
ENSMUSG00000099936	0	0	0
ENSMUSG00000025911	15622	9533	9566
ENSMUSG00000081441	14	6	8
ENSMUSG00000067879	2	1	2
ENSMUSG00000099827	0	0	0
ENSMUSG00000057335	247	124	123
ENSMUSG00000103634	0	0	0
ENSMUSG00000104154	2	0	2
ENSMUSG00000103435	0	0	0
ENSMUSG00000065573	0	0	0
ENSMUSG00002076271	0	0	0
ENSMUSG00000100551	15	7	8
ENSMUSG00000100357	0	0	0
ENSMUSG00000025912	172	89	83
ENSMUSG00000045210	1846	976	989
ENSMUSG00000041763	1354	803	843
ENSMUSG00000026504	597	368	389
ENSMUSG00000103367	0	3	7
ENSMUSG00000103584	0	0	0
ENSMUSG00002076339	0	0	0
ENSMUSG00000102475	0	0	0
ENSMUSG00000047343	4	2	2
ENSMUSG00000102211	0	0	0
ENSMUSG00000087082	1	0	1
ENSMUSG00000090106	1	1	0
ENSMUSG00000103251	0	0	0
ENSMUSG00000091844	3	1	2
ENSMUSG00000026483	644	321	323
ENSMUSG00000082528	0	0	0
ENSMUSG00000082012	0	0	0
ENSMUSG00000099996	1	1	0
ENSMUSG00000101763	0	0	0
ENSMUSG00000100827	0	0	0
ENSMUSG00000100553	0	0	0
ENSMUSG00000098611	0	0	0
ENSMUSG00000100534	0	0	0
ENSMUSG00000102904	0	0	0
ENSMUSG00002076350	0	0	0
ENSMUSG00000019699	732	448	444
ENSMUSG00000104391	0	0	0
ENSMUSG00000102133	0	0	0
ENSMUSG00000102749	0	0	0
ENSMUSG00000103163	0	0	0
ENSMUSG00000103646	2	2	0
ENSMUSG00000102427	0	0	0
ENSMUSG00000103633	0	0	0
ENSMUSG00000097892	2	2	4
ENSMUSG00000063659	1954	989	969
ENSMUSG00000102432	21	5	16
ENSMUSG00000103043	0	0	0
ENSMUSG00000102885	0	0	0
ENSMUSG00000026049	464	230	234
ENSMUSG00000103767	1	0	1
ENSMUSG00000043019	1580	803	777
ENSMUSG00000101104	0	0	0
ENSMUSG00000015962	1836	944	896
ENSMUSG00000032666	278	147	137
ENSMUSG00000084557	0	0	0
ENSMUSG00000100685	0	1	5
ENSMUSG00000102090	0	0	0
ENSMUSG00000103744	0	0	0
ENSMUSG00000015961	6590	3274	3320
ENSMUSG00000089657	3	2	1
ENSMUSG00000102483	2	0	2
ENSMUSG00000014980	1463	716	747
ENSMUSG00000026235	219	103	116
ENSMUSG00000099141	0	0	0
ENSMUSG00000032649	603	319	284
ENSMUSG00000101849	2	1	1
ENSMUSG00000101506	0	0	0
ENSMUSG00000065215	0	0	0
ENSMUSG00000102052	0	0	0
ENSMUSG00000026047	792	395	397
ENSMUSG00000080878	0	0	0
ENSMUSG00000091476	153	81	72
ENSMUSG00000104097	18	7	11
ENSMUSG00000119789	0	0	0
ENSMUSG00000102493	2	0	2
ENSMUSG00000004872	0	0	0
ENSMUSG00000118426	0	0	0
ENSMUSG00000041684	2653	1290	1363
ENSMUSG00000032908	1136	693	672
ENSMUSG00000099561	2	0	2
ENSMUSG00000102945	0	0	0
ENSMUSG00000026502	1301	673	628
ENSMUSG00000103958	0	0	0
ENSMUSG00000070489	0	0	0
ENSMUSG00000104126	18	12	7
ENSMUSG00000026500	18	1221	1280
ENSMUSG00000026048	435	239	196
ENSMUSG00000046828	1	1	0
ENSMUSG00000089703	0	0	0
ENSMUSG00000100966	0	0	0
ENSMUSG00000100769	0	0	0
ENSMUSG00000101567	12	7	5
ENSMUSG00000026245	2567	1391	1405
ENSMUSG00000101798	2	0	2
ENSMUSG00000104018	14	10	4
ENSMUSG00000090486	4398	3227	3372
ENSMUSG00000026482	7475	3820	3655
ENSMUSG00000086145	0	0	0
ENSMUSG00000080950	74	34	41
ENSMUSG00000099868	0	0	0
ENSMUSG00000055547	0	0	0
ENSMUSG00000012187	6464	4282	4389
ENSMUSG00000008475	16809	8343	8467
ENSMUSG00000099364	0	0	0
ENSMUSG00000100562	10	6	4
ENSMUSG00000056870	1121	560	561
ENSMUSG00000102319	0	0	0
ENSMUSG00000089877	0	0	0
ENSMUSG00000101701	0	0	0
ENSMUSG00000103071	0	0	0
ENSMUSG00000100434	0	0	0
ENSMUSG00000100013	0	0	0
ENSMUSG00000101251	1	0	1
ENSMUSG00000101937	0	0	0
ENSMUSG00000039630	5194	3844	3833
ENSMUSG00000104279	13	11	2
ENSMUSG00002075531	0	0	0
ENSMUSG00000064954	0	0	0
ENSMUSG00000026495	621	317	304
ENSMUSG00000032883	925	455	470
ENSMUSG00000026480	267	140	127
ENSMUSG00000026494	26	17	11
ENSMUSG00000064967	0	0	0
ENSMUSG00000102922	0	0	0
ENSMUSG00000025915	2911	1471	1440
ENSMUSG00000089713	0	2	0
ENSMUSG00000079470	61	23	38
ENSMUSG00000099377	0	0	0
ENSMUSG00000099706	0	0	0
ENSMUSG00000047330	179	82	97
ENSMUSG00000101324	0	0	0
ENSMUSG00000072978	0	0	0
ENSMUSG00000046334	1	1	0
ENSMUSG00002075801	0	0	0
ENSMUSG00000050711	0	0	0
ENSMUSG00000099562	0	0	0
